zipcode,ca_climate_zone,station_id,station_number,isvalid,station_name
93287,13,"PORTERVILLE_723895",723895,1,"PORTERVILLE"
93287,16,"SANDBERG_723830",723830,1,"SANDBERG"
93291,13,"VISALIA_723896",723896,1,"VISALIA"
93292,13,"VISALIA_723896",723896,1,"VISALIA"
93301,13,"BAKERSFIELD_723840",723840,1,"BAKERSFIELD"
93304,13,"BAKERSFIELD_723840",723840,1,"BAKERSFIELD"
93305,13,"BAKERSFIELD_723840",723840,1,"BAKERSFIELD"
93306,13,"BAKERSFIELD_723840",723840,1,"BAKERSFIELD"
93306,16,"SANDBERG_723830",723830,1,"SANDBERG"
93307,13,"BAKERSFIELD_723840",723840,1,"BAKERSFIELD"
93308,13,"BAKERSFIELD_723840",723840,1,"BAKERSFIELD"
93308,16,"SANDBERG_723830",723830,1,"SANDBERG"
93309,13,"BAKERSFIELD_723840",723840,1,"BAKERSFIELD"
93311,13,"BAKERSFIELD_723840",723840,1,"BAKERSFIELD"
93312,13,"BAKERSFIELD_723840",723840,1,"BAKERSFIELD"
93313,13,"BAKERSFIELD_723840",723840,1,"BAKERSFIELD"
93314,13,"BAKERSFIELD_723840",723840,1,"BAKERSFIELD"
93401,4,"PASO-ROBLES_723965",723965,1,"PASO-ROBLES"
93401,5,"SAN-LUIS-CO_722897",722897,1,"SAN-LUIS-CO"
93402,5,"SAN-LUIS-CO_722897",722897,1,"SAN-LUIS-CO"
93405,4,"PASO-ROBLES_723965",723965,1,"PASO-ROBLES"
93405,5,"SAN-LUIS-CO_722897",722897,1,"SAN-LUIS-CO"
93407,5,"SAN-LUIS-CO_722897",722897,1,"SAN-LUIS-CO"
93420,4,"PASO-ROBLES_723965",723965,1,"PASO-ROBLES"
93420,5,"SAN-LUIS-CO_722897",722897,1,"SAN-LUIS-CO"
93422,4,"PASO-ROBLES_723965",723965,1,"PASO-ROBLES"
93426,3,"SALINAS_724917",724917,1,"SALINAS"
93426,4,"PASO-ROBLES_723965",723965,1,"PASO-ROBLES"
93426,4,"PASO-ROBLES_723965",723965,1,"PASO-ROBLES"
93427,5,"LOMPOC_722895",722895,1,"LOMPOC"
93428,4,"PASO-ROBLES_723965",723965,1,"PASO-ROBLES"
93428,5,"SAN-LUIS-CO_722897",722897,1,"SAN-LUIS-CO"
93429,5,"SANTA-MARIA_723940",723940,1,"SANTA-MARIA"
93430,4,"PASO-ROBLES_723965",723965,1,"PASO-ROBLES"
93430,5,"SAN-LUIS-CO_722897",722897,1,"SAN-LUIS-CO"
93432,4,"PASO-ROBLES_723965",723965,1,"PASO-ROBLES"
93433,5,"SAN-LUIS-CO_722897",722897,1,"SAN-LUIS-CO"
93434,5,"SANTA-MARIA_723940",723940,1,"SANTA-MARIA"
93436,5,"LOMPOC_722895",722895,1,"LOMPOC"
93436,6,"SANTA-BARBARA_723925",723925,1,"SANTA-BARBARA"
93437,5,"VANDENBERG-AFB_723930",723930,1,"VANDENBERG-AFB"
93441,5,"LOMPOC_722895",722895,1,"LOMPOC"
93442,4,"PASO-ROBLES_723965",723965,1,"PASO-ROBLES"
93442,5,"SAN-LUIS-CO_722897",722897,1,"SAN-LUIS-CO"
93444,5,"SANTA-MARIA_723940",723940,1,"SANTA-MARIA"
93445,5,"SAN-LUIS-CO_722897",722897,1,"SAN-LUIS-CO"
93446,4,"PASO-ROBLES_723965",723965,1,"PASO-ROBLES"
93446,5,"SAN-LUIS-CO_722897",722897,1,"SAN-LUIS-CO"
93449,5,"SAN-LUIS-CO_722897",722897,1,"SAN-LUIS-CO"
93450,4,"PASO-ROBLES_723965",723965,1,"PASO-ROBLES"
93450,13,"LEMOORE_747020",747020,1,"LEMOORE"
93451,4,"PASO-ROBLES_723965",723965,1,"PASO-ROBLES"
93451,4,"PASO-ROBLES_723965",723965,1,"PASO-ROBLES"
93451,4,"PASO-ROBLES_723965",723965,1,"PASO-ROBLES"
93451,13,"LEMOORE_747020",747020,1,"LEMOORE"
93451,13,"LEMOORE_747020",747020,1,"LEMOORE"
93452,4,"PASO-ROBLES_723965",723965,1,"PASO-ROBLES"
93452,5,"SAN-LUIS-CO_722897",722897,1,"SAN-LUIS-CO"
93453,4,"PASO-ROBLES_723965",723965,1,"PASO-ROBLES"
93453,5,"SAN-LUIS-CO_722897",722897,1,"SAN-LUIS-CO"
93453,13,"BAKERSFIELD_723840",723840,1,"BAKERSFIELD"
93454,4,"PASO-ROBLES_723965",723965,1,"PASO-ROBLES"
93454,5,"SANTA-MARIA_723940",723940,1,"SANTA-MARIA"
93454,5,"SANTA-MARIA_723940",723940,1,"SANTA-MARIA"
93455,5,"SANTA-MARIA_723940",723940,1,"SANTA-MARIA"
93458,5,"SANTA-MARIA_723940",723940,1,"SANTA-MARIA"
93458,5,"SANTA-MARIA_723940",723940,1,"SANTA-MARIA"
93460,5,"LOMPOC_722895",722895,1,"LOMPOC"
93461,4,"PASO-ROBLES_723965",723965,1,"PASO-ROBLES"
93461,4,"PASO-ROBLES_723965",723965,1,"PASO-ROBLES"
93461,13,"LEMOORE_747020",747020,1,"LEMOORE"
93461,13,"LEMOORE_747020",747020,1,"LEMOORE"
93463,5,"LOMPOC_722895",722895,1,"LOMPOC"
93465,4,"PASO-ROBLES_723965",723965,1,"PASO-ROBLES"
93465,5,"SAN-LUIS-CO_722897",722897,1,"SAN-LUIS-CO"
93501,14,"MOJAVE_722953",722953,1,"MOJAVE"
93501,16,"SANDBERG_723830",723830,1,"SANDBERG"
93505,14,"MOJAVE_722953",722953,1,"MOJAVE"
93505,14,"MOJAVE_722953",722953,1,"MOJAVE"
93510,9,"BURBANK-GLENDALE_722880",722880,1,"BURBANK-GLENDALE"
93510,14,"PALMDALE_723820",723820,1,"PALMDALE"
93510,16,"SANDBERG_723830",723830,1,"SANDBERG"
93512,16,"BISHOP_724800",724800,1,"BISHOP"
93513,16,"BISHOP_724800",724800,1,"BISHOP"
93514,16,"BISHOP_724800",724800,1,"BISHOP"
93514,16,"BISHOP_724800",724800,1,"BISHOP"
93516,14,"EDWARDS-AFB_723810",723810,1,"EDWARDS-AFB"
93517,16,"SOUTH-LAKE-TAHOE_725847",725847,1,"SOUTH-LAKE-TAHOE"
93518,13,"BAKERSFIELD_723840",723840,1,"BAKERSFIELD"
93518,14,"MOJAVE_722953",722953,1,"MOJAVE"
93518,16,"SANDBERG_723830",723830,1,"SANDBERG"
93519,14,"MOJAVE_722953",722953,1,"MOJAVE"
93519,16,"SANDBERG_723830",723830,1,"SANDBERG"
93523,14,"EDWARDS-AFB_723810",723810,1,"EDWARDS-AFB"
93524,14,"EDWARDS-AFB_723810",723810,1,"EDWARDS-AFB"
93524,14,"EDWARDS-AFB_723810",723810,1,"EDWARDS-AFB"
93526,14,"INYOKERN_723826",723826,1,"INYOKERN"
93526,16,"BISHOP_724800",724800,1,"BISHOP"
93527,14,"INYOKERN_723826",723826,1,"INYOKERN"
93527,14,"INYOKERN_723826",723826,1,"INYOKERN"
93527,16,"SANDBERG_723830",723830,1,"SANDBERG"
93528,14,"CHINA-LAKE_746120",746120,1,"CHINA-LAKE"
93529,16,"BISHOP_724800",724800,1,"BISHOP"
93531,16,"SANDBERG_723830",723830,1,"SANDBERG"
93532,14,"LANCASTER_723816",723816,1,"LANCASTER"
93532,16,"SANDBERG_723830",723830,1,"SANDBERG"
93534,14,"LANCASTER_723816",723816,1,"LANCASTER"
93535,14,"PALMDALE_723820",723820,1,"PALMDALE"
93536,14,"LANCASTER_723816",723816,1,"LANCASTER"
93536,14,"LANCASTER_723816",723816,1,"LANCASTER"
93536,16,"SANDBERG_723830",723830,1,"SANDBERG"
93541,16,"BISHOP_724800",724800,1,"BISHOP"
93543,14,"PALMDALE_723820",723820,1,"PALMDALE"
93543,16,"SANDBERG_723830",723830,1,"SANDBERG"
93544,14,"PALMDALE_723820",723820,1,"PALMDALE"
93544,16,"SANDBERG_723830",723830,1,"SANDBERG"
93545,14,"INYOKERN_723826",723826,1,"INYOKERN"
93545,16,"BISHOP_724800",724800,1,"BISHOP"
93546,16,"BISHOP_724800",724800,1,"BISHOP"
93550,14,"PALMDALE_723820",723820,1,"PALMDALE"
93550,16,"SANDBERG_723830",723830,1,"SANDBERG"
93551,14,"LANCASTER_723816",723816,1,"LANCASTER"
93552,14,"PALMDALE_723820",723820,1,"PALMDALE"
93552,16,"SANDBERG_723830",723830,1,"SANDBERG"
93553,14,"PALMDALE_723820",723820,1,"PALMDALE"
93553,16,"SANDBERG_723830",723830,1,"SANDBERG"
93554,14,"CHINA-LAKE_746120",746120,1,"CHINA-LAKE"
93555,14,"CHINA-LAKE_746120",746120,1,"CHINA-LAKE"
93555,14,"CHINA-LAKE_746120",746120,1,"CHINA-LAKE"
93555,14,"CHINA-LAKE_746120",746120,1,"CHINA-LAKE"
93555,16,"SANDBERG_723830",723830,1,"SANDBERG"
93555,16,"SANDBERG_723830",723830,1,"SANDBERG"
93555,16,"SANDBERG_723830",723830,1,"SANDBERG"
93560,13,"BAKERSFIELD_723840",723840,1,"BAKERSFIELD"
93560,14,"LANCASTER_723816",723816,1,"LANCASTER"
93560,14,"LANCASTER_723816",723816,1,"LANCASTER"
93560,16,"SANDBERG_723830",723830,1,"SANDBERG"
93561,13,"BAKERSFIELD_723840",723840,1,"BAKERSFIELD"
93561,16,"SANDBERG_723830",723830,1,"SANDBERG"
93562,14,"CHINA-LAKE_746120",746120,1,"CHINA-LAKE"
93562,16,"SANDBERG_723830",723830,1,"SANDBERG"
93563,14,"PALMDALE_723820",723820,1,"PALMDALE"
93563,16,"SANDBERG_723830",723830,1,"SANDBERG"
93591,14,"PALMDALE_723820",723820,1,"PALMDALE"
93601,12,"MERCED_724815",724815,1,"MERCED"
93601,13,"FRESNO_723890",723890,1,"FRESNO"
93601,13,"FRESNO_723890",723890,1,"FRESNO"
93601,16,"BISHOP_724800",724800,1,"BISHOP"
93601,16,"BISHOP_724800",724800,1,"BISHOP"
93602,13,"FRESNO_723890",723890,1,"FRESNO"
93602,16,"BISHOP_724800",724800,1,"BISHOP"
93602,16,"BISHOP_724800",724800,1,"BISHOP"
93604,13,"FRESNO_723890",723890,1,"FRESNO"
93604,16,"BISHOP_724800",724800,1,"BISHOP"
93608,13,"LEMOORE_747020",747020,1,"LEMOORE"
93609,13,"LEMOORE_747020",747020,1,"LEMOORE"
93610,12,"MERCED_724815",724815,1,"MERCED"
93610,12,"MERCED_724815",724815,1,"MERCED"
93610,13,"FRESNO_723890",723890,1,"FRESNO"
93610,13,"FRESNO_723890",723890,1,"FRESNO"
93611,13,"FRESNO_723890",723890,1,"FRESNO"
93612,13,"FRESNO_723890",723890,1,"FRESNO"
93614,13,"FRESNO_723890",723890,1,"FRESNO"
93614,16,"BISHOP_724800",724800,1,"BISHOP"
93615,13,"VISALIA_723896",723896,1,"VISALIA"
93616,13,"FRESNO_723890",723890,1,"FRESNO"
93618,13,"VISALIA_723896",723896,1,"VISALIA"
93618,13,"VISALIA_723896",723896,1,"VISALIA"
93619,13,"FRESNO_723890",723890,1,"FRESNO"
93620,12,"MERCED_724815",724815,1,"MERCED"
93620,12,"MERCED_724815",724815,1,"MERCED"
93620,13,"FRESNO_723890",723890,1,"FRESNO"
93620,13,"FRESNO_723890",723890,1,"FRESNO"
93621,13,"FRESNO_723890",723890,1,"FRESNO"
93621,16,"BISHOP_724800",724800,1,"BISHOP"
93622,4,"SAN-JOSE-REID_724946",724946,1,"SAN-JOSE-REID"
93622,12,"MERCED_724815",724815,1,"MERCED"
93622,12,"MERCED_724815",724815,1,"MERCED"
93622,12,"MERCED_724815",724815,1,"MERCED"
93622,13,"FRESNO_723890",723890,1,"FRESNO"
93622,13,"FRESNO_723890",723890,1,"FRESNO"
93622,13,"FRESNO_723890",723890,1,"FRESNO"
93623,16,"BISHOP_724800",724800,1,"BISHOP"
93625,13,"FRESNO_723890",723890,1,"FRESNO"
93626,13,"FRESNO_723890",723890,1,"FRESNO"
93626,13,"FRESNO_723890",723890,1,"FRESNO"
93626,16,"BISHOP_724800",724800,1,"BISHOP"
93627,13,"LEMOORE_747020",747020,1,"LEMOORE"
93630,13,"FRESNO_723890",723890,1,"FRESNO"
93631,13,"VISALIA_723896",723896,1,"VISALIA"
93631,13,"VISALIA_723896",723896,1,"VISALIA"
93631,13,"VISALIA_723896",723896,1,"VISALIA"
93633,13,"VISALIA_723896",723896,1,"VISALIA"
93633,16,"BISHOP_724800",724800,1,"BISHOP"
93633,16,"BISHOP_724800",724800,1,"BISHOP"
93635,4,"SAN-JOSE-REID_724946",724946,1,"SAN-JOSE-REID"
93635,4,"SAN-JOSE-REID_724946",724946,1,"SAN-JOSE-REID"
93635,12,"MERCED_724815",724815,1,"MERCED"
93635,12,"MERCED_724815",724815,1,"MERCED"
93635,13,"LEMOORE_747020",747020,1,"LEMOORE"
93636,13,"FRESNO_723890",723890,1,"FRESNO"
93636,13,"FRESNO_723890",723890,1,"FRESNO"
93637,13,"FRESNO_723890",723890,1,"FRESNO"
93637,13,"FRESNO_723890",723890,1,"FRESNO"
93638,13,"FRESNO_723890",723890,1,"FRESNO"
93640,4,"PASO-ROBLES_723965",723965,1,"PASO-ROBLES"
93640,13,"LEMOORE_747020",747020,1,"LEMOORE"
93641,13,"VISALIA_723896",723896,1,"VISALIA"
93641,16,"BISHOP_724800",724800,1,"BISHOP"
93643,13,"FRESNO_723890",723890,1,"FRESNO"
93643,16,"BISHOP_724800",724800,1,"BISHOP"
93644,13,"FRESNO_723890",723890,1,"FRESNO"
93644,16,"BISHOP_724800",724800,1,"BISHOP"
93644,16,"BISHOP_724800",724800,1,"BISHOP"
93645,13,"FRESNO_723890",723890,1,"FRESNO"
93646,13,"VISALIA_723896",723896,1,"VISALIA"
93646,13,"VISALIA_723896",723896,1,"VISALIA"
93647,13,"VISALIA_723896",723896,1,"VISALIA"
93647,13,"VISALIA_723896",723896,1,"VISALIA"
93648,13,"FRESNO_723890",723890,1,"FRESNO"
93650,13,"FRESNO_723890",723890,1,"FRESNO"
93651,13,"FRESNO_723890",723890,1,"FRESNO"
93652,13,"FRESNO_723890",723890,1,"FRESNO"
93653,12,"MERCED_724815",724815,1,"MERCED"
93653,13,"FRESNO_723890",723890,1,"FRESNO"
93653,13,"FRESNO_723890",723890,1,"FRESNO"
93654,13,"FRESNO_723890",723890,1,"FRESNO"
93654,13,"FRESNO_723890",723890,1,"FRESNO"
93656,13,"LEMOORE_747020",747020,1,"LEMOORE"
93656,13,"LEMOORE_747020",747020,1,"LEMOORE"
93657,13,"FRESNO_723890",723890,1,"FRESNO"
93657,16,"BISHOP_724800",724800,1,"BISHOP"
93660,13,"LEMOORE_747020",747020,1,"LEMOORE"
93662,13,"FRESNO_723890",723890,1,"FRESNO"
93664,16,"BISHOP_724800",724800,1,"BISHOP"
93667,13,"FRESNO_723890",723890,1,"FRESNO"
93667,16,"BISHOP_724800",724800,1,"BISHOP"
93668,13,"LEMOORE_747020",747020,1,"LEMOORE"
93669,16,"BISHOP_724800",724800,1,"BISHOP"
93675,13,"FRESNO_723890",723890,1,"FRESNO"
93701,13,"FRESNO_723890",723890,1,"FRESNO"
93702,13,"FRESNO_723890",723890,1,"FRESNO"
93703,13,"FRESNO_723890",723890,1,"FRESNO"
93704,13,"FRESNO_723890",723890,1,"FRESNO"
93705,13,"FRESNO_723890",723890,1,"FRESNO"
93706,13,"FRESNO_723890",723890,1,"FRESNO"
93710,13,"FRESNO_723890",723890,1,"FRESNO"
93711,13,"FRESNO_723890",723890,1,"FRESNO"
93720,13,"FRESNO_723890",723890,1,"FRESNO"
93720,13,"FRESNO_723890",723890,1,"FRESNO"
93721,13,"FRESNO_723890",723890,1,"FRESNO"
93722,13,"FRESNO_723890",723890,1,"FRESNO"
93723,13,"FRESNO_723890",723890,1,"FRESNO"
93725,13,"FRESNO_723890",723890,1,"FRESNO"
93726,13,"FRESNO_723890",723890,1,"FRESNO"
93727,13,"FRESNO_723890",723890,1,"FRESNO"
93728,13,"FRESNO_723890",723890,1,"FRESNO"
93730,13,"FRESNO_723890",723890,1,"FRESNO"
93730,13,"FRESNO_723890",723890,1,"FRESNO"
93741,13,"FRESNO_723890",723890,1,"FRESNO"
93901,3,"SALINAS_724917",724917,1,"SALINAS"
93905,3,"SALINAS_724917",724917,1,"SALINAS"
93906,3,"SALINAS_724917",724917,1,"SALINAS"
93907,3,"SALINAS_724917",724917,1,"SALINAS"
93907,4,"SAN-JOSE-REID_724946",724946,1,"SAN-JOSE-REID"
93908,3,"SALINAS_724917",724917,1,"SALINAS"
93908,4,"SAN-JOSE-REID_724946",724946,1,"SAN-JOSE-REID"
93920,3,"MONTEREY_724915",724915,1,"MONTEREY"
93920,4,"PASO-ROBLES_723965",723965,1,"PASO-ROBLES"
93920,5,"SAN-LUIS-CO_722897",722897,1,"SAN-LUIS-CO"
93923,3,"MONTEREY_724915",724915,1,"MONTEREY"
93924,3,"MONTEREY_724915",724915,1,"MONTEREY"
93924,4,"SAN-JOSE-REID_724946",724946,1,"SAN-JOSE-REID"
93925,3,"SALINAS_724917",724917,1,"SALINAS"
93925,4,"SAN-JOSE-REID_724946",724946,1,"SAN-JOSE-REID"
93926,3,"SALINAS_724917",724917,1,"SALINAS"
93926,4,"SAN-JOSE-REID_724946",724946,1,"SAN-JOSE-REID"
93927,3,"SALINAS_724917",724917,1,"SALINAS"
93927,4,"PASO-ROBLES_723965",723965,1,"PASO-ROBLES"
93930,3,"SALINAS_724917",724917,1,"SALINAS"
93930,4,"PASO-ROBLES_723965",723965,1,"PASO-ROBLES"
93932,3,"SALINAS_724917",724917,1,"SALINAS"
93932,4,"PASO-ROBLES_723965",723965,1,"PASO-ROBLES"
93933,3,"MONTEREY_724915",724915,1,"MONTEREY"
93940,3,"MONTEREY_724915",724915,1,"MONTEREY"
93943,3,"MONTEREY_724915",724915,1,"MONTEREY"
93950,3,"MONTEREY_724915",724915,1,"MONTEREY"
93953,3,"MONTEREY_724915",724915,1,"MONTEREY"
93955,3,"MONTEREY_724915",724915,1,"MONTEREY"
93960,3,"SALINAS_724917",724917,1,"SALINAS"
93960,4,"PASO-ROBLES_723965",723965,1,"PASO-ROBLES"
94002,3,"SAN-CARLOS_724938",724938,1,"SAN-CARLOS"
94005,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94010,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94014,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94014,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94015,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94015,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94019,3,"SAN-CARLOS_724938",724938,1,"SAN-CARLOS"
94020,3,"SAN-CARLOS_724938",724938,1,"SAN-CARLOS"
94020,3,"SAN-CARLOS_724938",724938,1,"SAN-CARLOS"
94020,4,"PALO-ALTO_724937",724937,1,"PALO-ALTO"
94020,4,"PALO-ALTO_724937",724937,1,"PALO-ALTO"
94021,3,"SAN-CARLOS_724938",724938,1,"SAN-CARLOS"
94022,3,"SAN-CARLOS_724938",724938,1,"SAN-CARLOS"
94022,4,"PALO-ALTO_724937",724937,1,"PALO-ALTO"
94024,4,"PALO-ALTO_724937",724937,1,"PALO-ALTO"
94025,3,"SAN-CARLOS_724938",724938,1,"SAN-CARLOS"
94025,4,"PALO-ALTO_724937",724937,1,"PALO-ALTO"
94027,3,"SAN-CARLOS_724938",724938,1,"SAN-CARLOS"
94028,3,"SAN-CARLOS_724938",724938,1,"SAN-CARLOS"
94028,3,"SAN-CARLOS_724938",724938,1,"SAN-CARLOS"
94028,4,"PALO-ALTO_724937",724937,1,"PALO-ALTO"
94028,4,"PALO-ALTO_724937",724937,1,"PALO-ALTO"
94030,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94035,4,"PALO-ALTO_724937",724937,1,"PALO-ALTO"
94038,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94040,4,"PALO-ALTO_724937",724937,1,"PALO-ALTO"
94041,4,"PALO-ALTO_724937",724937,1,"PALO-ALTO"
94043,3,"SAN-CARLOS_724938",724938,1,"SAN-CARLOS"
94043,4,"PALO-ALTO_724937",724937,1,"PALO-ALTO"
94044,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94060,3,"SAN-CARLOS_724938",724938,1,"SAN-CARLOS"
94060,3,"SAN-CARLOS_724938",724938,1,"SAN-CARLOS"
94061,3,"SAN-CARLOS_724938",724938,1,"SAN-CARLOS"
94062,3,"SAN-CARLOS_724938",724938,1,"SAN-CARLOS"
94062,4,"PALO-ALTO_724937",724937,1,"PALO-ALTO"
94063,3,"SAN-CARLOS_724938",724938,1,"SAN-CARLOS"
94065,3,"SAN-CARLOS_724938",724938,1,"SAN-CARLOS"
94066,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94070,3,"SAN-CARLOS_724938",724938,1,"SAN-CARLOS"
94074,3,"SAN-CARLOS_724938",724938,1,"SAN-CARLOS"
94080,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94085,4,"SAN-JOSE-INTL_724945",724945,1,"SAN-JOSE-INTL"
94086,4,"SAN-JOSE-INTL_724945",724945,1,"SAN-JOSE-INTL"
94087,4,"SAN-JOSE-INTL_724945",724945,1,"SAN-JOSE-INTL"
94089,3,"SAN-CARLOS_724938",724938,1,"SAN-CARLOS"
94089,4,"SAN-JOSE-INTL_724945",724945,1,"SAN-JOSE-INTL"
94102,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94103,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94104,3,"OAKLAND_724930",724930,1,"OAKLAND"
94105,3,"OAKLAND_724930",724930,1,"OAKLAND"
94107,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94108,3,"OAKLAND_724930",724930,1,"OAKLAND"
94109,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94110,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94111,3,"OAKLAND_724930",724930,1,"OAKLAND"
94112,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94112,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94114,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94115,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94116,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94117,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94118,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94121,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94122,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94123,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94124,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94127,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94128,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94129,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94130,3,"OAKLAND_724930",724930,1,"OAKLAND"
94131,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94132,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94133,3,"OAKLAND_724930",724930,1,"OAKLAND"
94134,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94134,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94158,3,"SAN-FRANCISCO-INTL_724940",724940,1,"SAN-FRANCISCO-INTL"
94301,3,"SAN-CARLOS_724938",724938,1,"SAN-CARLOS"
94301,4,"PALO-ALTO_724937",724937,1,"PALO-ALTO"
94303,3,"SAN-CARLOS_724938",724938,1,"SAN-CARLOS"
94303,3,"SAN-CARLOS_724938",724938,1,"SAN-CARLOS"
94303,4,"PALO-ALTO_724937",724937,1,"PALO-ALTO"
94303,4,"PALO-ALTO_724937",724937,1,"PALO-ALTO"
94304,3,"SAN-CARLOS_724938",724938,1,"SAN-CARLOS"
94304,4,"PALO-ALTO_724937",724937,1,"PALO-ALTO"
94305,4,"PALO-ALTO_724937",724937,1,"PALO-ALTO"
94306,4,"PALO-ALTO_724937",724937,1,"PALO-ALTO"
94401,3,"SAN-CARLOS_724938",724938,1,"SAN-CARLOS"
94402,3,"SAN-CARLOS_724938",724938,1,"SAN-CARLOS"
94403,3,"SAN-CARLOS_724938",724938,1,"SAN-CARLOS"
94404,3,"SAN-CARLOS_724938",724938,1,"SAN-CARLOS"
94501,3,"OAKLAND_724930",724930,1,"OAKLAND"
94501,3,"OAKLAND_724930",724930,1,"OAKLAND"
94502,3,"OAKLAND_724930",724930,1,"OAKLAND"
94503,2,"NAPA-CO_724955",724955,1,"NAPA-CO"
94503,2,"NAPA-CO_724955",724955,1,"NAPA-CO"
94503,3,"OAKLAND_724930",724930,1,"OAKLAND"
94503,12,"CONCORD_724936",724936,1,"CONCORD"
94503,12,"CONCORD_724936",724936,1,"CONCORD"
94505,12,"LIVERMORE_724927",724927,1,"LIVERMORE"
94506,12,"LIVERMORE_724927",724927,1,"LIVERMORE"
94507,12,"CONCORD_724936",724936,1,"CONCORD"
94508,2,"SANTA-ROSA_724957",724957,1,"SANTA-ROSA"
94509,12,"CONCORD_724936",724936,1,"CONCORD"
94510,12,"CONCORD_724936",724936,1,"CONCORD"
94512,12,"FAIRFLD-TRAVIS-AFB_745160",745160,1,"FAIRFLD-TRAVIS-AFB"
94513,12,"LIVERMORE_724927",724927,1,"LIVERMORE"
94514,12,"LIVERMORE_724927",724927,1,"LIVERMORE"
94514,12,"LIVERMORE_724927",724927,1,"LIVERMORE"
94515,2,"SANTA-ROSA_724957",724957,1,"SANTA-ROSA"
94515,2,"SANTA-ROSA_724957",724957,1,"SANTA-ROSA"
94517,12,"LIVERMORE_724927",724927,1,"LIVERMORE"
94518,12,"CONCORD_724936",724936,1,"CONCORD"
94519,12,"CONCORD_724936",724936,1,"CONCORD"
94520,12,"CONCORD_724936",724936,1,"CONCORD"
94521,12,"CONCORD_724936",724936,1,"CONCORD"
94523,12,"CONCORD_724936",724936,1,"CONCORD"
94525,3,"OAKLAND_724930",724930,1,"OAKLAND"
94525,12,"CONCORD_724936",724936,1,"CONCORD"
94526,12,"LIVERMORE_724927",724927,1,"LIVERMORE"
94528,12,"LIVERMORE_724927",724927,1,"LIVERMORE"
94530,3,"OAKLAND_724930",724930,1,"OAKLAND"
94530,12,"CONCORD_724936",724936,1,"CONCORD"
94531,12,"CONCORD_724936",724936,1,"CONCORD"
94533,12,"FAIRFLD-TRAVIS-AFB_745160",745160,1,"FAIRFLD-TRAVIS-AFB"
94534,2,"NAPA-CO_724955",724955,1,"NAPA-CO"
94534,12,"FAIRFLD-TRAVIS-AFB_745160",745160,1,"FAIRFLD-TRAVIS-AFB"
